Round,Loss,Accuracy,F1_score,Kappa,ROC_auc
1, 1.8663055489238458,  0.3588,  0.33206965853082976,  0.28755555555555556,  0.8037110999999999
2, 1.6825497470343838,  0.4008,  0.3833110257457115,  0.3342222222222222,  0.836556061111111
3, 1.5954215279021584,  0.4311,  0.4164642281689982,  0.36788888888888904,  0.8541050666666667
4, 1.539472752104933,  0.4538,  0.4433127433167193,  0.39311111111111097,  0.8647624055555555
5, 1.4969079193596642,  0.4702,  0.4572080461456842,  0.41133333333333333,  0.8725851444444445
6, 1.4651795309572555,  0.4805,  0.4677236044557402,  0.42277777777777803,  0.8783081722222222
7, 1.433575568869472,  0.4959,  0.4848525312410693,  0.43988888888888866,  0.8834330722222223
8, 1.418799885736106,  0.4958,  0.48700224289580846,  0.43977777777777805,  0.8863757111111111
9, 1.3874570837797828,  0.5144,  0.5022271479731519,  0.46044444444444455,  0.8909646222222223
10, 1.3724070139967215,  0.521,  0.5111522746092299,  0.46777777777777785,  0.8935638555555556
11, 1.3569459810424536,  0.5204,  0.5115855742120271,  0.46711111111111103,  0.897359761111111
12, 1.3105298977690383,  0.5467,  0.5397884461610291,  0.4963333333333334,  0.9014621555555555
13, 1.3011476452739095,  0.5506,  0.5450154187843986,  0.5006666666666666,  0.9036857611111111
14, 1.2825283057773456,  0.5554,  0.5518282719231057,  0.5059999999999999,  0.9063978055555554
15, 1.2690065190814936,  0.5586,  0.5534658630601974,  0.5095555555555555,  0.9082850777777777
16, 1.2620887065086122,  0.5587,  0.5572370934722326,  0.5096666666666667,  0.9101569777777776
17, 1.2426297152385164,  0.567,  0.5612319240139028,  0.518888888888889,  0.9129008777777777
18, 1.2422049959627584,  0.5661,  0.5553612048123815,  0.5178888888888888,  0.914515688888889
19, 1.2173853796511032,  0.5773,  0.5706819217623206,  0.5303333333333334,  0.9165812888888889
20, 1.2132142323274582,  0.5779,  0.5704974321393853,  0.5309999999999999,  0.9180749277777778
21, 1.1859634686201905,  0.5884,  0.5871224427020908,  0.5426666666666666,  0.9200668499999999
22, 1.1799256070353352,  0.5918,  0.5872845894376912,  0.5464444444444445,  0.9215096888888888
23, 1.171342438021407,  0.5936,  0.5911011693437234,  0.5484444444444445,  0.9230344111111112
24, 1.1711584036342633,  0.5941,  0.5899703968435792,  0.5489999999999999,  0.9233929055555556
25, 1.1596180649991996,  0.6001,  0.6004696841277063,  0.5556666666666668,  0.9246383555555555
26, 1.1421591247232576,  0.6074,  0.6039524053905719,  0.5637777777777777,  0.9262007833333333
27, 1.1405064282706752,  0.606,  0.606080203531204,  0.5622222222222222,  0.9271151388888889
28, 1.1228057902080182,  0.6124,  0.6126691794192627,  0.5693333333333335,  0.9282105777777778
29, 1.1185721039010312,  0.6132,  0.6125047295146294,  0.5702222222222222,  0.9290121666666666
30, 1.1202952856072983,  0.6112,  0.6047121413524714,  0.5679999999999998,  0.9289680722222222
31, 1.1119206303986497,  0.6144,  0.6096819898251666,  0.5715555555555556,  0.9310983
32, 1.087959319829179,  0.6224,  0.6207152880904209,  0.5804444444444444,  0.9320290555555555
33, 1.0839590548326412,  0.627,  0.6236726083860916,  0.5855555555555555,  0.9329793111111112
34, 1.0987983047010037,  0.6226,  0.6180263990935704,  0.5806666666666668,  0.9322476111111111
35, 1.0897018345781029,  0.6255,  0.6261937412791376,  0.5838888888888889,  0.9328301277777777
36, 1.0893975538186753,  0.623,  0.6234497705073697,  0.5811111111111111,  0.9333395444444446
37, 1.0733807865803995,  0.627,  0.6235600250143662,  0.5855555555555556,  0.9343840444444445
38, 1.0672737289541445,  0.6304,  0.6286963247458645,  0.5893333333333333,  0.9355925444444443
39, 1.0755732619343474,  0.6281,  0.6262774104615214,  0.5867777777777776,  0.9351519277777778
40, 1.0869800975909247,  0.6235,  0.6204802471392356,  0.5816666666666666,  0.9342539944444445
41, 1.0901331899645992,  0.6225,  0.6181627063636004,  0.5805555555555555,  0.9342930722222222
42, 1.0567297623180354,  0.6355,  0.6344226341191088,  0.595,  0.9360275333333332
43, 1.0598539395835072,  0.6311,  0.6318811372604757,  0.5901111111111113,  0.9363079388888889
44, 1.0702976679649596,  0.6303,  0.6279484997853503,  0.5892222222222223,  0.9364158499999998
45, 1.0522257377164432,  0.634,  0.6327557836865878,  0.5933333333333333,  0.936821111111111
46, 1.0507694882706713,  0.6341,  0.6360331560077028,  0.5934444444444444,  0.9381851944444444
47, 1.0598713787980736,  0.632,  0.6327897143795123,  0.5911111111111111,  0.9363261111111111
48, 1.0248431946142031,  0.6431,  0.6415821284951521,  0.6034444444444444,  0.9398646444444445
49, 1.0284451872776872,  0.6432,  0.6432139333328107,  0.6035555555555556,  0.9391452888888889
50, 1.0368625679716896,  0.6373,  0.6360788699741129,  0.5969999999999999,  0.9387797777777778
