Round,Loss,Accuracy,F1_score,Kappa,ROC_auc
1, 1.8181099225156985,  0.3507,  0.3064022829403506,  0.27855555555555567,  0.8074722333333332
2, 1.6276107569472096,  0.4132,  0.3988628246311991,  0.3480000000000001,  0.84571685
3, 1.51793307351609,  0.454,  0.44173462775247707,  0.3933333333333334,  0.8659471277777779
4, 1.4547166161643812,  0.4759,  0.4740497121244898,  0.41766666666666674,  0.8763882111111112
5, 1.4135119088541586,  0.4954,  0.485394391881586,  0.43933333333333335,  0.8834543333333332
6, 1.3678412313659352,  0.5121,  0.506700650758537,  0.457888888888889,  0.8895710222222222
7, 1.3405876513868094,  0.5248,  0.5200255132249592,  0.4720000000000001,  0.8940001111111112
8, 1.3061520744817325,  0.5342,  0.5309968482123308,  0.48244444444444434,  0.8987286833333334
9, 1.2823688395487995,  0.5445,  0.5430577690906567,  0.49388888888888904,  0.9026113222222222
10, 1.263907498635423,  0.5535,  0.5531814291372766,  0.5038888888888888,  0.9058542833333334
11, 1.2350911393333166,  0.5649,  0.5619729463944824,  0.5165555555555557,  0.9094931333333331
12, 1.2117295150939649,  0.5702,  0.565571926351999,  0.5224444444444445,  0.9131735777777777
13, 1.1904620979540645,  0.5784,  0.5702344638556397,  0.5315555555555557,  0.9159980222222222
14, 1.1683847828033251,  0.5896,  0.5875687149744528,  0.544,  0.9186901166666667
15, 1.1510084079096492,  0.5948,  0.5914018641825334,  0.5497777777777779,  0.9212107944444445
16, 1.1380921792679322,  0.5984,  0.594591007390082,  0.5537777777777777,  0.9232058999999999
17, 1.1145196709389122,  0.6073,  0.6033304423604144,  0.5636666666666665,  0.9257105555555556
18, 1.1012255134293065,  0.6088,  0.6049983990304348,  0.5653333333333334,  0.9277134333333332
19, 1.085341715774597,  0.6189,  0.6159616414068319,  0.5765555555555555,  0.9295899222222221
20, 1.0781365358791413,  0.6185,  0.6161891428213454,  0.5761111111111111,  0.9309942000000001
21, 1.06392935861033,  0.6249,  0.6243036221362781,  0.5832222222222223,  0.9326748333333335
22, 1.0475254072168003,  0.6304,  0.6278653995996138,  0.5893333333333333,  0.9344137277777778
23, 1.0377440490661718,  0.6341,  0.63161665275828,  0.5934444444444444,  0.9356415555555555
24, 1.0299354740225088,  0.6399,  0.6340611978367358,  0.5998888888888888,  0.93672475
25, 1.0170949802231104,  0.6434,  0.6411581917683521,  0.6037777777777777,  0.9379279444444444
26, 1.0015826107214054,  0.648,  0.6465371641379664,  0.608888888888889,  0.9396854222222222
27, 1.008063469831936,  0.6487,  0.6428791056289391,  0.6096666666666666,  0.9397322222222222
28, 0.9889265119839019,  0.6527,  0.6474738515995773,  0.614111111111111,  0.9413124722222224
29, 0.975650956455511,  0.6561,  0.6552600429432621,  0.6178888888888889,  0.9424983944444444
30, 0.9635557275229749,  0.6601,  0.6587883309925961,  0.6223333333333332,  0.9437729444444445
31, 0.9630590446840841,  0.6609,  0.6586310117579839,  0.6232222222222223,  0.9442048444444444
32, 0.9499168255077765,  0.6669,  0.6655816014820756,  0.6298888888888889,  0.9451812833333333
33, 0.9467747775129617,  0.6662,  0.6646746967214774,  0.6291111111111112,  0.9458484444444444
34, 0.9389238146166451,  0.6712,  0.6684814938329501,  0.6346666666666667,  0.9466570666666667
35, 0.9332320315959736,  0.6753,  0.6732681572689473,  0.6392222222222222,  0.9472619833333333
36, 0.9243529915047911,  0.6783,  0.6753453369973684,  0.6425555555555555,  0.9480692111111111
37, 0.9234672040223314,  0.6783,  0.6794688533975762,  0.6425555555555558,  0.9484116833333334
38, 0.9143955929401203,  0.6818,  0.6790896651495978,  0.6464444444444444,  0.9492104222222222
39, 0.9067131280899048,  0.6844,  0.68290353607071,  0.6493333333333334,  0.9500728222222223
40, 0.8993357985545272,  0.6856,  0.6843655159323286,  0.6506666666666666,  0.9506777444444443
41, 0.904742473040145,  0.685,  0.6834984613847676,  0.65,  0.9507250666666666
42, 0.8933643611094442,  0.6883,  0.6888624545817856,  0.6536666666666667,  0.9515091555555555
43, 0.8866268129775319,  0.6906,  0.6894509962642601,  0.6562222222222223,  0.9521065555555556
44, 0.8847425214398783,  0.6926,  0.6915843773503816,  0.6584444444444444,  0.9525112222222221
45, 0.8810721905277179,  0.693,  0.6919945988112199,  0.658888888888889,  0.952882988888889
46, 0.8766115762936041,  0.693,  0.6925408995701976,  0.6588888888888889,  0.9533098444444444
47, 0.8721259800009072,  0.6953,  0.6923527985425677,  0.6614444444444445,  0.9538194333333333
48, 0.8673792614723547,  0.6998,  0.6981735564549659,  0.6664444444444445,  0.9542720333333332
49, 0.8625181114521271,  0.7019,  0.7011138416728622,  0.6687777777777778,  0.9546130222222222
50, 0.8658951113399226,  0.6973,  0.6973315216013476,  0.6636666666666665,  0.9546957666666666
