Round,Loss,Accuracy,F1_score,Kappa,ROC_auc
1, 2.2302608032957814,  0.1785,  0.10533233705286713,  0.0872222222222222,  0.7329101166666667
2, 2.0628595919654775,  0.2571,  0.20371903452809498,  0.17455555555555557,  0.7588848111111111
3, 1.9427129635795617,  0.3025,  0.2676725168703912,  0.22499999999999998,  0.7842240944444444
4, 1.8809246152353745,  0.3174,  0.2887361150733022,  0.2415555555555554,  0.8011625888888888
5, 1.8152270431335742,  0.3367,  0.30983865578587133,  0.2630000000000001,  0.81731005
6, 1.7638448587240882,  0.3529,  0.32882430469774765,  0.28100000000000014,  0.8287276388888889
7, 1.7236638377649716,  0.3691,  0.34812176421644436,  0.29900000000000015,  0.8370830111111112
8, 1.6893140058547924,  0.3807,  0.359564339662795,  0.31188888888888877,  0.8456809
9, 1.6360601811363293,  0.4047,  0.39318971018915716,  0.3385555555555557,  0.8518539
10, 1.6154432609058416,  0.4076,  0.3929755908781266,  0.3417777777777776,  0.8569775333333333
11, 1.6026181988061046,  0.4153,  0.3982673383993607,  0.3503333333333334,  0.8605496222222222
12, 1.5730027752562452,  0.4222,  0.4082019111656951,  0.3580000000000001,  0.86540525
13, 1.5588291011298427,  0.4307,  0.41804928656833684,  0.36744444444444435,  0.8674582111111111
14, 1.5537661752000023,  0.4339,  0.4186632279219832,  0.371,  0.869835688888889
15, 1.5277515078505006,  0.444,  0.43144238410697644,  0.38222222222222224,  0.8732858944444445
16, 1.5156963256220468,  0.4465,  0.4342420679221627,  0.3850000000000001,  0.8758150444444445
17, 1.5207310454152263,  0.4478,  0.43386634418412606,  0.38644444444444415,  0.8759832222222222
18, 1.5148728868831842,  0.4456,  0.4321911020318033,  0.38400000000000023,  0.8781948111111111
19, 1.4810853012072773,  0.4596,  0.4478361947111549,  0.39955555555555555,  0.8808666055555555
20, 1.4790202535379429,  0.4595,  0.4450099148451828,  0.3994444444444445,  0.8818893333333333
21, 1.4697217922241161,  0.4575,  0.4433244462168832,  0.39722222222222225,  0.8840459277777779
22, 1.4411563875195317,  0.4752,  0.4669847015857913,  0.4168888888888891,  0.8854348055555556
23, 1.4478748636885572,  0.4645,  0.45152648036525084,  0.405,  0.8867187388888889
24, 1.4564019552054115,  0.4632,  0.448457727102517,  0.40355555555555545,  0.8874907111111112
25, 1.445991052225375,  0.4656,  0.4516500749634654,  0.40622222222222226,  0.8887992722222222
26, 1.4387992928965023,  0.4817,  0.46888405231919716,  0.4241111111111109,  0.8893860777777778
27, 1.438662063199491,  0.4747,  0.4615515958419888,  0.41633333333333333,  0.8907328666666666
28, 1.4269370312888783,  0.4786,  0.46400330767768666,  0.42066666666666663,  0.8920150999999998
29, 1.3850657265788069,  0.497,  0.4885168634587188,  0.4411111111111111,  0.8941362166666666
30, 1.415464496650635,  0.491,  0.4765395552443228,  0.4344444444444443,  0.8940092944444444
31, 1.372164182007884,  0.5005,  0.49206993070282634,  0.4450000000000002,  0.8965802222222221
32, 1.3830690538159573,  0.4971,  0.48702682450915313,  0.44122222222222207,  0.8969694944444445
33, 1.3878808191028267,  0.5022,  0.49363311507901775,  0.4468888888888888,  0.8970288833333333
34, 1.3520187341367094,  0.5082,  0.503473335073999,  0.4535555555555557,  0.8998162888888889
35, 1.372615118377125,  0.499,  0.48952949953652214,  0.44333333333333347,  0.8998997111111112
36, 1.3404593538171568,  0.516,  0.5091227382124994,  0.4622222222222222,  0.9015411944444445
37, 1.3375112871392467,  0.5162,  0.507669985067424,  0.4624444444444443,  0.9018361666666668
38, 1.3267683737194196,  0.5186,  0.5114033485737437,  0.46511111111111114,  0.9034511666666667
39, 1.3316234651084145,  0.5173,  0.51149155044034,  0.46366666666666656,  0.9044979999999999
40, 1.3274151753312864,  0.5173,  0.5111453614324676,  0.46366666666666645,  0.9050517666666666
41, 1.3254446126401616,  0.5275,  0.5190727462388487,  0.475,  0.9051370222222221
42, 1.3129190574057947,  0.5234,  0.5166743193864646,  0.47044444444444433,  0.9066653166666667
43, 1.2917977413430382,  0.536,  0.5319948973647796,  0.48444444444444423,  0.9080559333333333
44, 1.2891634038081183,  0.5412,  0.5350960666745896,  0.4902222222222221,  0.9082895222222221
45, 1.2704827357024049,  0.5455,  0.5417500723509414,  0.4949999999999999,  0.9102471611111109
46, 1.29879314050126,  0.5362,  0.5307932334539391,  0.4846666666666667,  0.9093594944444444
47, 1.2807022706388285,  0.5372,  0.5319728778079377,  0.48577777777777775,  0.9108475555555555
48, 1.266711970868583,  0.5488,  0.5451419320204299,  0.4986666666666667,  0.9119272333333333
49, 1.2832666820230576,  0.5388,  0.5330836797885835,  0.48755555555555563,  0.9116968611111111
50, 1.266831243761812,  0.5483,  0.5412094177267038,  0.49811111111111106,  0.9130567055555554
